"time","summary","icon","sunriseTime","sunsetTime","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","temperatureHigh","temperatureHighTime","temperatureLow","temperatureLowTime","apparentTemperatureHigh","apparentTemperatureHighTime","apparentTemperatureLow","apparentTemperatureLowTime","dewPoint","humidity","pressure","windSpeed","windGust","windGustTime","windBearing","cloudCover","uvIndex","uvIndexTime","visibility","ozone","temperatureMin","temperatureMinTime","temperatureMax","temperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","apparentTemperatureMax","apparentTemperatureMaxTime","date","precipType","temperatureHighError","temperatureLowError","temperatureMinError","temperatureMaxError","dewPointError","pressureError","windSpeedError","windBearingError","cloudCoverError","precipAccumulation","precipIntensityMaxError","precipIntensityError","precipProbabilityError"
1618441200,NA,NA,1618462740,1618506000,0.11,NA,NA,NA,NA,88.88,1618494300,74.62,1618546800,95.48,1618494240,76.56,1618546740,72.45,0.76,1008.8,4.23,NA,NA,118,0.71,6,1618485960,NA,NA,74.62,1618460400,88.88,1618494300,76.56,1618460340,95.48,1618494240,2021-04-15,NA,3.54,3.53,3.54,3.55,2.08,1.9,3.3,41,0.28,NA,NA,NA,NA
1618527600,NA,NA,1618549140,1618592400,0.14,NA,NA,NA,NA,88.87,1618580700,74.61,1618633140,95.48,1618580640,76.55,1618633080,72.46,0.76,1008.8,4.23,NA,NA,118,0.71,6,1618572360,NA,NA,74.62,1618546800,88.87,1618580700,76.56,1618546740,95.48,1618580640,2021-04-16,NA,3.53,3.52,3.52,3.54,2.08,1.9,3.3,41,0.29,NA,NA,NA,NA
1618614000,NA,NA,1618635540,1618678740,0.17,NA,NA,NA,NA,88.86,1618667040,74.6,1618719540,95.48,1618666980,76.54,1618719480,72.48,0.77,1008.8,4.22,NA,NA,118,0.71,6,1618658700,NA,NA,74.61,1618633140,88.86,1618667040,76.55,1618633080,95.48,1618666980,2021-04-17,NA,3.52,3.51,3.51,3.52,2.08,1.9,3.29,41,0.29,NA,NA,NA,NA
1618700400,NA,NA,1618721940,1618765140,0.2,NA,NA,NA,NA,88.85,1618753440,74.58,1618805940,95.48,1618753380,76.53,1618805880,72.49,0.77,1008.8,4.21,NA,NA,118,0.71,6,1618745100,NA,NA,74.6,1618719540,88.85,1618753440,76.54,1618719480,95.48,1618753380,2021-04-18,NA,3.51,3.49,3.5,3.51,2.08,1.9,3.29,41,0.29,NA,NA,NA,NA
1618786800,NA,NA,1618808340,1618851540,0.24,NA,NA,NA,NA,88.83,1618839840,74.57,1618892340,95.47,1618839780,76.52,1618892280,72.5,0.77,1008.8,4.21,NA,NA,118,0.71,6,1618831440,NA,NA,74.58,1618805940,88.83,1618839840,76.53,1618805880,95.47,1618839780,2021-04-19,NA,3.49,3.48,3.48,3.5,2.08,1.9,3.28,41,0.29,NA,NA,NA,NA
1618873200,NA,NA,1618894740,1618937940,0.27,NA,NA,NA,NA,88.81,1618926240,74.55,1618978680,95.45,1618926180,76.5,1618978620,72.5,0.77,1008.9,4.2,NA,NA,117,0.71,6,1618917780,NA,NA,74.57,1618892340,88.81,1618926240,76.52,1618892280,95.45,1618926180,2021-04-20,NA,3.48,3.47,3.47,3.48,2.08,1.9,3.28,41,0.29,NA,NA,NA,NA
1618959600,NA,NA,1618981140,1619024280,0.3,NA,NA,NA,NA,88.79,1619012580,74.52,1619065080,95.43,1619012580,76.48,1619065020,72.51,0.77,1008.9,4.2,NA,NA,117,0.7,6,1619004180,NA,NA,74.55,1618978680,88.79,1619012580,76.5,1618978620,95.43,1619012580,2021-04-21,NA,3.47,3.45,3.46,3.47,2.08,1.9,3.27,41,0.29,NA,NA,NA,NA
1619046000,NA,NA,1619067540,1619110680,0.34,NA,NA,NA,NA,88.77,1619098980,74.5,1619151480,95.4,1619098920,76.46,1619151420,72.51,0.77,1008.9,4.19,NA,NA,117,0.7,6,1619090520,NA,NA,74.52,1619065080,88.77,1619098980,76.48,1619065020,95.4,1619098920,2021-04-22,NA,3.45,3.44,3.44,3.46,2.08,1.9,3.27,41,0.29,NA,NA,NA,NA
1619132400,NA,NA,1619153940,1619197080,0.37,NA,NA,NA,NA,88.74,1619185380,74.47,1619237880,95.37,1619185320,76.43,1619237820,72.51,0.77,1009,4.19,NA,NA,117,0.7,6,1619176860,NA,NA,74.5,1619151480,88.74,1619185380,76.46,1619151420,95.37,1619185320,2021-04-23,NA,3.44,3.43,3.43,3.44,2.08,1.9,3.26,41,0.29,NA,NA,NA,NA
1619218800,NA,NA,1619240340,1619283420,0.41,NA,NA,NA,NA,88.72,1619271780,74.44,1619324280,95.33,1619271720,76.4,1619324160,72.51,0.77,1009,4.18,NA,NA,117,0.7,6,1619263260,NA,NA,74.47,1619237880,88.72,1619271780,76.43,1619237820,95.33,1619271720,2021-04-24,NA,3.43,3.41,3.42,3.43,2.08,1.9,3.26,41,0.29,NA,NA,NA,NA
1619305200,NA,NA,1619326680,1619369820,0.45,NA,NA,NA,NA,88.68,1619358180,74.41,1619410620,95.29,1619358120,76.37,1619410560,72.51,0.77,1009,4.18,NA,NA,117,0.69,6,1619349600,NA,NA,74.44,1619324280,88.68,1619358180,76.4,1619324160,95.29,1619358120,2021-04-25,NA,3.41,3.4,3.4,3.42,2.08,1.9,3.25,41,0.29,NA,NA,NA,NA
1619391600,NA,NA,1619413080,1619456220,0.49,NA,NA,NA,NA,88.65,1619444520,74.37,1619497020,95.24,1619444460,76.33,1619496960,72.5,0.77,1009.1,4.18,NA,NA,117,0.69,6,1619436000,NA,NA,74.41,1619410620,88.65,1619444520,76.37,1619410560,95.24,1619444460,2021-04-26,NA,3.4,3.38,3.39,3.4,2.08,1.9,3.25,41,0.29,NA,NA,NA,NA
1619478000,NA,NA,1619499480,1619542620,0.53,NA,NA,NA,NA,88.61,1619530920,74.33,1619583420,95.18,1619530860,76.29,1619583360,72.49,0.77,1009.1,4.17,NA,NA,117,0.69,6,1619522340,NA,NA,74.37,1619497020,88.61,1619530920,76.33,1619496960,95.18,1619530860,2021-04-27,NA,3.38,3.37,3.37,3.39,2.08,1.9,3.24,41,0.29,NA,NA,NA,NA
1619564400,NA,NA,1619585880,1619628960,0.57,NA,NA,NA,NA,88.57,1619617320,74.29,1619669820,95.12,1619617260,76.25,1619669760,72.48,0.77,1009.1,4.17,NA,NA,117,0.69,6,1619608680,NA,NA,74.33,1619583420,88.57,1619617320,76.29,1619583360,95.12,1619617260,2021-04-28,NA,3.37,3.36,3.36,3.37,2.08,1.9,3.24,41,0.3,NA,NA,NA,NA
1619650800,NA,NA,1619672280,1619715360,0.61,NA,NA,NA,NA,88.53,1619703720,74.24,1619756220,95.05,1619703660,76.2,1619756160,72.46,0.77,1009.2,4.16,NA,NA,117,0.68,6,1619695080,NA,NA,74.29,1619669820,88.53,1619703720,76.25,1619669760,95.05,1619703660,2021-04-29,NA,3.36,3.34,3.35,3.36,2.08,1.9,3.23,41,0.3,NA,NA,NA,NA
1619737200,NA,NA,1619758680,1619801760,0.64,NA,NA,NA,NA,88.48,1619790120,74.2,1619842620,94.97,1619790060,76.15,1619842560,72.45,0.77,1009.2,4.16,NA,NA,117,0.68,6,1619781420,NA,NA,74.24,1619756220,88.48,1619790120,76.2,1619756160,94.97,1619790060,2021-04-30,NA,3.34,3.33,3.33,3.35,2.08,1.9,3.22,41,0.3,NA,NA,NA,NA
1619823600,NA,NA,1619845080,1619888160,0.68,NA,NA,NA,NA,88.43,1619876520,74.14,1619929020,94.89,1619876460,76.1,1619928900,72.43,0.77,1009.3,4.15,NA,NA,117,0.68,6,1619867820,NA,NA,74.2,1619842620,88.43,1619876520,76.15,1619842560,94.89,1619876460,2021-05-01,NA,3.33,3.31,3.32,3.33,2.08,1.9,3.22,41,0.3,NA,NA,NA,NA
1619910000,NA,NA,1619931480,1619974560,0.72,NA,NA,NA,NA,88.38,1619962920,74.09,1620015360,94.8,1619962860,76.05,1620015300,72.4,0.78,1009.3,4.15,NA,NA,117,0.67,6,1619954160,NA,NA,74.14,1619929020,88.38,1619962920,76.1,1619928900,94.8,1619962860,2021-05-02,NA,3.31,3.3,3.3,3.32,2.08,1.9,3.21,41,0.3,NA,NA,NA,NA
1619996400,NA,NA,1620017880,1620060900,0.75,NA,NA,NA,NA,88.32,1620049260,74.03,1620101760,94.71,1620049200,75.99,1620101700,72.38,0.78,1009.4,4.15,NA,NA,116,0.67,6,1620040560,NA,NA,74.09,1620015360,88.32,1620049260,76.05,1620015300,94.71,1620049200,2021-05-03,NA,3.3,3.28,3.29,3.3,2.08,1.9,3.21,41,0.3,NA,NA,NA,NA
1620082800,NA,NA,1620104280,1620147300,0.78,NA,NA,NA,NA,88.26,1620135660,73.97,1620188160,94.61,1620135600,75.92,1620188100,72.35,0.78,1009.4,4.14,NA,NA,116,0.67,6,1620126900,NA,NA,74.03,1620101760,88.26,1620135660,75.99,1620101700,94.61,1620135600,2021-05-04,NA,3.28,3.27,3.28,3.29,2.08,1.9,3.2,41,0.3,NA,NA,NA,NA
1620169200,NA,NA,1620190680,1620233700,0.82,NA,NA,NA,NA,88.2,1620222060,73.91,1620274560,94.5,1620222000,75.86,1620274500,72.31,0.78,1009.4,4.14,NA,NA,116,0.66,6,1620213300,NA,NA,73.97,1620188160,88.2,1620222060,75.92,1620188100,94.5,1620222000,2021-05-05,NA,3.27,3.26,3.26,3.27,2.08,1.9,3.19,41,0.3,NA,NA,NA,NA
1620255600,NA,NA,1620277080,1620320100,0.85,NA,NA,NA,NA,88.14,1620308460,73.84,1620360960,94.38,1620308400,75.79,1620360900,72.28,0.78,1009.5,4.14,NA,NA,116,0.66,6,1620299640,NA,NA,73.91,1620274560,88.14,1620308460,75.86,1620274500,94.38,1620308400,2021-05-06,NA,3.26,3.24,3.25,3.26,2.08,1.9,3.19,41,0.3,NA,NA,NA,NA
1620342000,NA,NA,1620363480,1620406500,0.88,NA,NA,NA,NA,88.07,1620394860,73.77,1620447360,94.26,1620394800,75.72,1620447300,72.24,0.78,1009.6,4.13,NA,NA,116,0.66,6,1620386040,NA,NA,73.84,1620360960,88.07,1620394860,75.79,1620360900,94.26,1620394800,2021-05-07,NA,3.24,3.23,3.23,3.25,2.08,1.9,3.18,41,0.31,NA,NA,NA,NA
1620428400,NA,NA,1620449880,1620492900,0.91,NA,NA,NA,NA,88,1620481260,73.7,1620533760,94.14,1620481200,75.64,1620533700,72.2,0.78,1009.6,4.13,NA,NA,116,0.65,6,1620472380,NA,NA,73.77,1620447360,88,1620481260,75.72,1620447300,94.14,1620481200,2021-05-08,NA,3.23,3.21,3.22,3.23,2.09,1.9,3.17,40,0.31,NA,NA,NA,NA
1620514800,NA,NA,1620536280,1620579300,0.94,NA,NA,NA,NA,87.92,1620567660,73.62,1620620160,94,1620567600,75.56,1620620100,72.15,0.78,1009.7,4.13,NA,NA,116,0.65,6,1620558780,NA,NA,73.7,1620533760,87.92,1620567660,75.64,1620533700,94,1620567600,2021-05-09,NA,3.21,3.2,3.2,3.22,2.09,1.9,3.17,40,0.31,NA,NA,NA,NA
1620601200,NA,NA,1620622740,1620665640,0.97,NA,NA,NA,NA,87.85,1620654060,73.54,1620706560,93.86,1620654000,75.48,1620706500,72.1,0.78,1009.7,4.13,NA,NA,116,0.65,6,1620645180,NA,NA,73.62,1620620160,87.85,1620654060,75.56,1620620100,93.86,1620654000,2021-05-10,NA,3.2,3.18,3.19,3.2,2.09,1.9,3.16,40,0.31,NA,NA,NA,NA
1620687600,NA,NA,1620709140,1620752040,0,NA,NA,NA,NA,87.77,1620740460,73.46,1620792960,93.72,1620740400,75.39,1620792900,72.05,0.78,1009.8,4.12,NA,NA,116,0.64,6,1620731520,NA,NA,73.54,1620706560,87.77,1620740460,75.48,1620706500,93.72,1620740400,2021-05-11,NA,3.18,3.17,3.18,3.19,2.09,1.9,3.15,40,0.31,NA,NA,NA,NA
1620774000,NA,NA,1620795540,1620838440,0.03,NA,NA,NA,NA,87.69,1620826860,73.38,1620879360,93.57,1620826800,75.3,1620879300,72,0.78,1009.8,4.12,NA,NA,116,0.64,6,1620817920,NA,NA,73.46,1620792960,87.69,1620826860,75.39,1620792900,93.57,1620826800,2021-05-12,NA,3.17,3.16,3.16,3.18,2.09,1.9,3.15,40,0.31,NA,NA,NA,NA
1620860400,NA,NA,1620881940,1620924840,0.06,NA,NA,NA,NA,87.6,1620913260,73.29,1620965760,93.41,1620913200,75.21,1620965700,71.94,0.78,1009.9,4.12,NA,NA,116,0.64,6,1620904320,NA,NA,73.38,1620879360,87.6,1620913260,75.3,1620879300,93.41,1620913200,2021-05-13,NA,3.16,3.14,3.15,3.16,2.1,1.8,3.14,40,0.31,NA,NA,NA,NA
1620946800,NA,NA,1620968340,1621011240,0.09,NA,NA,NA,NA,87.51,1620999660,73.2,1621052160,93.25,1620999600,75.12,1621052100,71.88,0.78,1009.9,4.12,NA,NA,115,0.63,6,1620990660,NA,NA,73.29,1620965760,87.51,1620999660,75.21,1620965700,93.25,1620999600,2021-05-14,NA,3.14,3.13,3.14,3.15,2.1,1.8,3.13,40,0.31,NA,NA,NA,NA
1621033200,NA,NA,1621054740,1621097640,0.12,NA,NA,NA,NA,87.42,1621086060,73.11,1621138560,93.08,1621086000,75.02,1621138500,71.81,0.78,1010,4.12,NA,NA,115,0.63,6,1621077060,NA,NA,73.2,1621052160,87.42,1621086060,75.12,1621052100,93.08,1621086000,2021-05-15,NA,3.13,3.12,3.12,3.13,2.1,1.8,3.13,40,0.32,NA,NA,NA,NA
1621119600,NA,NA,1621141140,1621184040,0.15,NA,NA,NA,NA,87.33,1621172460,73.01,1621224960,92.91,1621172400,74.92,1621224900,71.75,0.78,1010.1,4.12,NA,NA,115,0.62,6,1621163460,NA,NA,73.11,1621138560,87.33,1621172460,75.02,1621138500,92.91,1621172400,2021-05-16,NA,3.12,3.1,3.11,3.12,2.1,1.8,3.12,40,0.32,NA,NA,NA,NA
1621206000,NA,NA,1621227540,1621270440,0.19,NA,NA,NA,NA,87.23,1621258860,72.92,1621311360,92.73,1621258800,74.82,1621311300,71.68,0.79,1010.1,4.12,NA,NA,115,0.62,6,1621249860,NA,NA,73.01,1621224960,87.23,1621258860,74.92,1621224900,92.73,1621258800,2021-05-17,NA,3.1,3.09,3.1,3.11,2.11,1.8,3.11,40,0.32,NA,NA,NA,NA
1621292400,NA,NA,1621313940,1621356840,0.22,NA,NA,NA,NA,87.13,1621345260,72.82,1621397760,92.54,1621345200,74.71,1621397700,71.6,0.79,1010.2,4.12,NA,NA,115,0.62,6,1621336200,NA,NA,72.92,1621311360,87.13,1621345260,74.82,1621311300,92.54,1621345200,2021-05-18,NA,3.09,3.08,3.08,3.09,2.11,1.8,3.1,40,0.32,NA,NA,NA,NA
1621378800,NA,NA,1621400340,1621443240,0.25,NA,NA,NA,NA,87.03,1621431660,72.72,1621484160,92.36,1621431600,74.6,1621484100,71.52,0.79,1010.3,4.12,NA,NA,115,0.61,6,1621422600,NA,NA,72.82,1621397760,87.03,1621431660,74.71,1621397700,92.36,1621431600,2021-05-19,NA,3.08,3.06,3.07,3.08,2.11,1.8,3.1,40,0.32,NA,NA,NA,NA
1621465200,NA,NA,1621486800,1621529640,0.29,NA,NA,NA,NA,86.93,1621518060,72.61,1621570560,92.16,1621518000,74.49,1621570500,71.44,0.79,1010.3,4.12,NA,NA,115,0.61,6,1621509000,NA,NA,72.72,1621484160,86.93,1621518060,74.6,1621484100,92.16,1621518000,2021-05-20,NA,3.06,3.05,3.06,3.07,2.11,1.8,3.09,40,0.32,NA,NA,NA,NA
1621551600,NA,NA,1621573200,1621616040,0.32,NA,NA,NA,NA,86.83,1621604460,72.51,1621656960,91.97,1621604400,74.38,1621656900,71.36,0.79,1010.4,4.12,NA,NA,115,0.6,6,1621595400,NA,NA,72.61,1621570560,86.83,1621604460,74.49,1621570500,91.97,1621604400,2021-05-21,NA,3.05,3.04,3.04,3.06,2.12,1.8,3.08,40,0.32,NA,NA,NA,NA
1621638000,NA,NA,1621659600,1621702440,0.36,NA,NA,NA,NA,86.72,1621690860,72.4,1621743420,91.77,1621690800,74.26,1621743360,71.27,0.79,1010.5,4.12,NA,NA,115,0.6,6,1621681800,NA,NA,72.51,1621656960,86.72,1621690860,74.38,1621656900,91.77,1621690800,2021-05-22,NA,3.04,3.03,3.03,3.04,2.12,1.8,3.08,40,0.33,NA,NA,NA,NA
1621724400,NA,NA,1621746000,1621788840,0.4,NA,NA,NA,NA,86.61,1621777260,72.29,1621829820,91.57,1621777200,74.14,1621829760,71.19,0.79,1010.5,4.13,NA,NA,115,0.6,6,1621768140,NA,NA,72.4,1621743420,86.61,1621777260,74.26,1621743360,91.57,1621777200,2021-05-23,NA,3.03,3.02,3.02,3.03,2.12,1.8,3.07,40,0.33,NA,NA,NA,NA
1621810800,NA,NA,1621832400,1621875240,0.44,NA,NA,NA,NA,86.5,1621863660,72.18,1621916220,91.36,1621863600,74.02,1621916160,71.09,0.79,1010.6,4.13,NA,NA,115,0.59,6,1621854540,NA,NA,72.29,1621829820,86.5,1621863660,74.14,1621829760,91.36,1621863600,2021-05-24,NA,3.02,3,3.01,3.02,2.13,1.8,3.06,40,0.33,NA,NA,NA,NA
1621897200,NA,NA,1621918800,1621961640,0.48,NA,NA,NA,NA,86.39,1621950060,72.07,1622002620,91.15,1621950000,73.9,1622002560,71,0.79,1010.7,4.13,NA,NA,115,0.59,6,1621940940,NA,NA,72.18,1621916220,86.39,1621950060,74.02,1621916160,91.15,1621950000,2021-05-25,NA,3,2.99,3,3.01,2.13,1.8,3.06,40,0.33,NA,NA,NA,NA
1621983600,NA,NA,1622005200,1622048040,0.51,NA,NA,NA,NA,86.28,1622036520,71.95,1622089020,90.94,1622036400,73.78,1622088960,70.9,0.79,1010.7,4.14,NA,NA,115,0.59,6,1622027340,NA,NA,72.07,1622002620,86.28,1622036520,73.9,1622002560,90.94,1622036400,2021-05-26,NA,2.99,2.98,2.99,3,2.14,1.8,3.05,39,0.33,NA,NA,NA,NA
1622070000,NA,NA,1622091660,1622134440,0.55,NA,NA,NA,NA,86.16,1622122920,71.84,1622175420,90.73,1622122860,73.65,1622175360,70.8,0.79,1010.8,4.14,NA,NA,115,0.58,6,1622113740,NA,NA,71.95,1622089020,86.16,1622122920,73.78,1622088960,90.73,1622122860,2021-05-27,NA,2.98,2.97,2.97,2.99,2.14,1.8,3.05,39,0.33,NA,NA,NA,NA
1622156400,NA,NA,1622178060,1622220840,0.59,NA,NA,NA,NA,86.05,1622209320,71.72,1622261820,90.51,1622209260,73.53,1622261760,70.69,0.79,1010.9,4.15,NA,NA,115,0.58,6,1622200140,NA,NA,71.84,1622175420,86.05,1622209320,73.65,1622175360,90.51,1622209260,2021-05-28,NA,2.97,2.96,2.96,2.97,2.14,1.8,3.04,39,0.33,NA,NA,NA,NA
1622242800,NA,NA,1622264460,1622307240,0.63,NA,NA,NA,NA,85.93,1622295720,71.6,1622348280,90.29,1622295660,73.4,1622348220,70.59,0.79,1010.9,4.15,NA,NA,114,0.57,6,1622286540,NA,NA,71.72,1622261820,85.93,1622295720,73.53,1622261760,90.29,1622295660,2021-05-29,NA,2.96,2.95,2.95,2.96,2.15,1.8,3.03,39,0.34,NA,NA,NA,NA
1622329200,NA,NA,1622350860,1622393640,0.67,NA,NA,NA,NA,85.81,1622382120,71.49,1622434680,90.07,1622382060,73.27,1622434620,70.48,0.79,1011,4.16,NA,NA,114,0.57,6,1622372940,NA,NA,71.6,1622348280,85.81,1622382120,73.4,1622348220,90.07,1622382060,2021-05-30,NA,2.95,2.94,2.94,2.95,2.15,1.8,3.03,39,0.34,NA,NA,NA,NA
1622415600,NA,NA,1622437260,1622480100,0.7,NA,NA,NA,NA,85.7,1622468520,71.37,1622521080,89.85,1622468460,73.14,1622521020,70.37,0.79,1011.1,4.16,NA,NA,114,0.57,6,1622459340,NA,NA,71.49,1622434680,85.7,1622468520,73.27,1622434620,89.85,1622468460,2021-05-31,NA,2.94,2.93,2.93,2.94,2.16,1.8,3.02,39,0.34,NA,NA,NA,NA
1622502000,NA,NA,1622523720,1622566500,0.73,NA,NA,NA,NA,85.58,1622554920,71.25,1622607480,89.63,1622554860,73.01,1622607420,70.26,0.79,1011.1,4.17,NA,NA,114,0.56,6,1622545740,NA,NA,71.37,1622521080,85.58,1622554920,73.14,1622521020,89.63,1622554860,2021-06-01,NA,2.93,2.92,2.93,2.93,2.16,1.8,3.01,39,0.34,NA,NA,NA,NA
1622588400,NA,NA,1622610120,1622652900,0.77,NA,NA,NA,NA,85.46,1622641380,71.13,1622693880,89.41,1622641320,72.88,1622693820,70.14,0.79,1011.2,4.18,NA,NA,114,0.56,6,1622632140,NA,NA,71.25,1622607480,85.46,1622641380,73.01,1622607420,89.41,1622641320,2021-06-02,NA,2.92,2.91,2.92,2.92,2.16,1.8,3.01,39,0.34,NA,NA,NA,NA
1622674800,NA,NA,1622696520,1622739300,0.8,NA,NA,NA,NA,85.34,1622727780,71.01,1622780340,89.19,1622727720,72.75,1622780280,70.02,0.79,1011.3,4.18,NA,NA,114,0.56,6,1622718540,NA,NA,71.13,1622693880,85.34,1622727780,72.88,1622693820,89.19,1622727720,2021-06-03,NA,2.91,2.9,2.91,2.92,2.17,1.8,3,39,0.34,NA,NA,NA,NA
1622761200,NA,NA,1622782920,1622825700,0.83,NA,NA,NA,NA,85.22,1622814180,70.89,1622866740,88.97,1622814120,72.61,1622866680,69.9,0.79,1011.3,4.19,NA,NA,114,0.55,6,1622804940,NA,NA,71.01,1622780340,85.22,1622814180,72.75,1622780280,88.97,1622814120,2021-06-04,NA,2.9,2.9,2.9,2.91,2.17,1.8,3,39,0.34,NA,NA,NA,NA
1622847600,NA,NA,1622869320,1622912100,0.86,NA,NA,NA,NA,85.1,1622900580,70.77,1622953140,88.75,1622900520,72.48,1622953080,69.78,0.79,1011.4,4.2,NA,NA,114,0.55,6,1622891340,NA,NA,70.89,1622866740,85.1,1622900580,72.61,1622866680,88.75,1622900520,2021-06-05,NA,2.9,2.89,2.89,2.9,2.18,1.8,2.99,38,0.35,NA,NA,NA,NA
1622934000,NA,NA,1622955780,1622998500,0.89,NA,NA,NA,NA,84.98,1622986980,70.65,1623039540,88.54,1622986920,72.35,1623039480,69.66,0.79,1011.5,4.21,NA,NA,114,0.54,6,1622977740,NA,NA,70.77,1622953140,84.98,1622986980,72.48,1622953080,88.54,1622986920,2021-06-06,NA,2.89,2.88,2.88,2.89,2.18,1.8,2.99,38,0.35,NA,NA,NA,NA
1623020400,NA,NA,1623042180,1623084900,0.92,NA,NA,NA,NA,84.86,1623073380,70.53,1623125940,88.32,1623073320,72.22,1623125880,69.53,0.79,1011.5,4.22,NA,NA,114,0.54,6,1623064140,NA,NA,70.65,1623039540,84.86,1623073380,72.35,1623039480,88.32,1623073320,2021-06-07,NA,2.88,2.87,2.88,2.88,2.19,1.8,2.98,38,0.35,NA,NA,NA,NA
1623106800,NA,NA,1623128580,1623171360,0.95,NA,NA,NA,NA,84.74,1623159840,70.41,1623212400,88.11,1623159780,72.08,1623212340,69.41,0.79,1011.6,4.23,NA,NA,114,0.54,6,1623150600,NA,NA,70.53,1623125940,84.74,1623159840,72.22,1623125880,88.11,1623159780,2021-06-08,NA,2.87,2.87,2.87,2.88,2.19,1.7,2.98,38,0.35,NA,NA,NA,NA
1623193200,NA,NA,1623214980,1623257760,0.98,NA,NA,NA,NA,84.62,1623246240,70.29,1623298800,87.89,1623246180,71.95,1623298740,69.28,0.79,1011.7,4.24,NA,NA,114,0.53,6,1623237000,NA,NA,70.41,1623212400,84.62,1623246240,72.08,1623212340,87.89,1623246180,2021-06-09,NA,2.87,2.86,2.86,2.87,2.2,1.7,2.97,38,0.35,NA,NA,NA,NA
1623279600,NA,NA,1623301380,1623344160,0.01,NA,NA,NA,NA,84.5,1623332640,70.18,1623385200,87.68,1623332580,71.82,1623385140,69.15,0.79,1011.7,4.25,NA,NA,114,0.53,6,1623323400,NA,NA,70.29,1623298800,84.5,1623332640,71.95,1623298740,87.68,1623332580,2021-06-10,NA,2.86,2.86,2.86,2.86,2.2,1.7,2.97,38,0.35,NA,NA,NA,NA
1623366000,NA,NA,1623387840,1623430560,0.04,NA,NA,NA,NA,84.39,1623419040,70.06,1623471600,87.47,1623418980,71.69,1623471540,69.02,0.79,1011.8,4.26,NA,NA,114,0.53,6,1623409800,NA,NA,70.18,1623385200,84.39,1623419040,71.82,1623385140,87.47,1623418980,2021-06-11,NA,2.86,2.85,2.85,2.86,2.2,1.7,2.96,38,0.35,NA,NA,NA,NA
1623452400,NA,NA,1623474240,1623516960,0.07,NA,NA,NA,NA,84.27,1623505500,69.95,1623558060,87.27,1623505440,71.56,1623558000,68.89,0.79,1011.9,4.28,NA,NA,114,0.53,6,1623496200,NA,NA,70.06,1623471600,84.27,1623505500,71.69,1623471540,87.27,1623505440,2021-06-12,NA,2.85,2.85,2.85,2.85,2.21,1.7,2.96,38,0.36,NA,NA,NA,NA
1623538800,NA,NA,1623560640,1623603360,0.11,NA,NA,NA,NA,84.16,1623591900,69.83,1623644460,87.07,1623591840,71.43,1623644400,68.76,0.79,1011.9,4.29,NA,NA,114,0.52,6,1623582600,NA,NA,69.95,1623558060,84.16,1623591900,71.56,1623558000,87.07,1623591840,2021-06-13,NA,2.85,2.84,2.84,2.85,2.21,1.7,2.95,37,0.36,NA,NA,NA,NA
1623625200,NA,NA,1623647040,1623689820,0.14,NA,NA,NA,NA,84.04,1623678300,69.72,1623730860,86.87,1623678240,71.31,1623730800,68.62,0.79,1012,4.3,NA,NA,114,0.52,6,1623669000,NA,NA,69.83,1623644460,84.04,1623678300,71.43,1623644400,86.87,1623678240,2021-06-14,NA,2.84,2.84,2.84,2.84,2.22,1.7,2.95,37,0.36,NA,NA,NA,NA
1623711600,NA,NA,1623733500,1623776220,0.17,NA,NA,NA,NA,83.93,1623764700,69.61,1623817260,86.67,1623764640,71.18,1623817200,68.49,0.79,1012,4.32,NA,NA,114,0.52,6,1623755400,NA,NA,69.72,1623730860,83.93,1623764700,71.31,1623730800,86.67,1623764640,2021-06-15,NA,2.84,2.83,2.84,2.84,2.22,1.7,2.95,37,0.36,NA,NA,NA,NA
1623798000,NA,NA,1623819900,1623862620,0.2,NA,NA,NA,NA,83.82,1623851100,69.5,1623903660,86.48,1623851100,71.06,1623903660,68.36,0.78,1012.1,4.33,NA,NA,114,0.51,6,1623841860,NA,NA,69.61,1623817260,83.82,1623851100,71.18,1623817200,86.48,1623851100,2021-06-16,NA,2.83,2.83,2.83,2.84,2.23,1.7,2.94,37,0.36,NA,NA,NA,NA
1623884400,NA,NA,1623906300,1623949020,0.24,NA,NA,NA,NA,83.72,1623937560,69.4,1623990120,86.29,1623937500,70.94,1623990060,68.22,0.78,1012.2,4.35,NA,NA,114,0.51,6,1623928260,NA,NA,69.5,1623903660,83.72,1623937560,71.06,1623903660,86.29,1623937500,2021-06-17,NA,2.83,2.83,2.83,2.83,2.23,1.7,2.94,37,0.36,NA,NA,NA,NA
1623970800,NA,NA,1623992700,1624035420,0.27,NA,NA,NA,NA,83.61,1624023960,69.29,1624076520,86.11,1624023900,70.82,1624076460,68.09,0.78,1012.2,4.36,NA,NA,114,0.51,6,1624014660,NA,NA,69.4,1623990120,83.61,1624023960,70.94,1623990060,86.11,1624023900,2021-06-18,NA,2.83,2.83,2.83,2.83,2.24,1.7,2.94,37,0.36,NA,NA,NA,NA
